Month,franchiseId,State,District ,Town,totalRf,totalSales,totalEarnings,Type
Jun-18,F103336,Karnataka,Koppal,Kushtagi,  1 ,  -   ,  -   ,PHYSICAL
Jun-18,F166247,Telangana,K.V.Rangareddy,Rangareddy,  1 ,"  34,340 ",  585 ,PHYSICAL
Jun-18,F166440,Karnataka,Mysore,Hunsur,  1 ,"  4,791 ",  82 ,PHYSICAL
Jun-18,F140404,Karnataka,Raichur,Sindhanur,  2 ,  -   ,  -   ,PHYSICAL
Jun-18,F164623,Telangana,Nizamabad,Nizamabad,  1 ,  -   ,  -   ,PHYSICAL
Jun-18,F164617,Telangana,Medak,Siddipet,  1 ,  -   ,  -   ,PHYSICAL
Jun-18,F104310,Telangana,Warangal,Parkal,  1 ,  -   ,  -   ,PHYSICAL
Jun-18,F165560,Andhra Pradesh,Prakasam,Giddalur,  1 ,"  61,036 ","  1,221 ",PHYSICAL
Jun-18,F103978,Telangana,Mahabub Nagar,Mahbubnagar,  2 ,"  1,023 ",  15 ,PHYSICAL
Jun-18,F103705,Karnataka,Chickmagalur,Chikmagalur,  1 ,  -   ,  -   ,PHYSICAL
Jul-18,F166349,Gujarat,Rajkot,Jetpur,  12 ,"  189,548 ","  5,254 ",PHYSICAL
Jul-18,F168328,Madhya Pradesh,Shivpuri,Shivpuri,  10 ,"  199,973 ","  5,959 ",PHYSICAL
Jul-18,F103073,Gujarat,Valsad,Pardi,  23 ,"  226,457 ","  3,631 ",PHYSICAL
Jul-18,F103876,Madhya Pradesh,Hoshangabad,Archnagaon,  31 ,"  209,488 ","  5,617 ",PHYSICAL
Jul-18,F104841,Madhya Pradesh,Indore,Indore,  5 ,"  60,385 ","  1,175 ",PHYSICAL
Jul-18,F166399,Madhya Pradesh,Bhind,Gohad,  27 ,"  764,433 ","  19,037 ",PHYSICAL
Jul-18,F104380,Madhya Pradesh,Barwani,Barwani,  16 ,"  265,566 ","  8,152 ",PHYSICAL
Jul-18,F160442,Gujarat,Surat,Surat,  7 ,"  83,395 ","  1,290 ",PHYSICAL
Jul-18,F168454,Maharashtra,Nagpur,Nagpur,  5 ,"  78,153 ","  1,408 ",PHYSICAL
Jul-18,F104211,Maharashtra,Sangli,Miraj,  28 ,"  661,110 ","  14,357 ",PHYSICAL
Jul-18,F167759,Chattisgarh,Bilaspur(CGH),Bilaspur,  6 ,"  62,779 ","  1,386 ",PHYSICAL
Jul-18,F103083,Gujarat,Surat,Olpad,  33 ,"  409,407 ","  7,649 ",PHYSICAL
Jul-18,F167148,Madhya Pradesh,Morena,Morena,  1 ,"  10,194 ",  13 ,PHYSICAL
Jul-18,F160818,Madhya Pradesh,Mandsaur,Mandsaur,  21 ,"  239,549 ","  5,703 ",PHYSICAL
Jul-18,F167881,Rajasthan,Sawai Madhopur,Alanpur,  1 ,"  11,025 ",  55 ,PHYSICAL
Jul-18,F166341,Gujarat,Surat,Olpad,  1 ,"  12,020 ",  50 ,PHYSICAL
Jul-18,F165420,Gujarat,Valsad,Umargam,  5 ,"  61,330 ",  800 ,PHYSICAL
Jul-18,F160479,Karnataka,Bangalore,Bangalore South,  9 ,"  404,550 ","  5,918 ",PHYSICAL
Jul-18,F101026,Gujarat,Bharuch,Bharuch,  18 ,"  343,261 ","  10,858 ",PHYSICAL
Jul-18,F168161,Gujarat,Rajkot,Wankaner,  1 ,"  10,034 ",  15 ,PHYSICAL
Jul-18,F166787,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F102633,Gujarat,Bharuch,Vagra,  29 ,"  348,481 ","  5,680 ",PHYSICAL
Jul-18,F168133,Maharashtra,Aurangabad,Gangapur,  3 ,"  27,177 ",  288 ,PHYSICAL
Jul-18,F102792,Gujarat,Vadodara,Vadodara,  4 ,"  25,248 ",  305 ,PHYSICAL
Jul-18,F167831,Gujarat,Ahmedabad,Sanand,  3 ,"  32,860 ",  383 ,PHYSICAL
Jul-18,F168392,Gujarat,Surat,Chorasi,  5 ,"  55,836 ",  750 ,PHYSICAL
Jul-18,F168149,Maharashtra,Akola,Akola,  2 ,"  1,116 ",  187 ,PHYSICAL
Jul-18,F169377,Telangana,Medak,R.c.puram,  2 ,"  12,180 ",  63 ,PHYSICAL
Jul-18,F167000,Madhya Pradesh,Mandsaur,Garoth,  1 ,"  12,754 ",  44 ,PHYSICAL
Jul-18,F104791,Madhya Pradesh,Jhabua,Jhabua,  7 ,"  151,929 ","  3,968 ",PHYSICAL
Jul-18,F104853,Madhya Pradesh,Gwalior,Gwalior,  9 ,"  96,433 ","  2,112 ",PHYSICAL
Jul-18,F104856,Tamil Nadu,Coimbatore,Coimbatore North,  17 ,"  100,475 ","  2,614 ",PHYSICAL
Jul-18,F167998,Madhya Pradesh,Balaghat,Balaghat,  9 ,"  399,487 ","  9,814 ",PHYSICAL
Jul-18,F104860,Madhya Pradesh,Indore,Indore,  14 ,"  190,692 ","  8,397 ",PHYSICAL
Jul-18,F166326,Madhya Pradesh,Hoshangabad,Hoshangabad,  7 ,"  4,585 ",  362 ,PHYSICAL
Jul-18,F168404,Madhya Pradesh,Indore,Indore,  1 ,"  10,484 ",  40 ,PHYSICAL
Jul-18,F104245,Madhya Pradesh,Dhar,Dharampuri,  1 ,"  11,200 ",  18 ,PHYSICAL
Jul-18,F104338,Maharashtra,Akola,Akoli Jahangir,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104668,Maharashtra,Yavatmal,Yavatmal,  45 ,"  1,063,274 ","  27,922 ",PHYSICAL
Jul-18,F169648,Uttar Pradesh,Gorakhpur,Sadar,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104812,Madhya Pradesh,Dhar,Kukshi,  6 ,"  120,045 ","  4,001 ",PHYSICAL
Jul-18,F104646,Maharashtra,Amravati,Paratwada,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104789,Madhya Pradesh,Vidisha,Ahmedpur,  26 ,"  110,585 ","  3,608 ",PHYSICAL
Jul-18,F164052,Madhya Pradesh,Seoni,Seoni,  44 ,"  2,105,125 ","  50,120 ",PHYSICAL
Jul-18,F103930,Madhya Pradesh,Ujjain,Ujjain,  4 ,"  43,526 ",  761 ,PHYSICAL
Jul-18,F103936,Maharashtra,Solapur,Malshiras,  55 ,"  334,371 ","  8,702 ",PHYSICAL
Jul-18,F101027,Gujarat,Bharuch,Anklesvar,  4 ,"  44,157 ",  637 ,PHYSICAL
Jul-18,F167757,Gujarat,Anjar,Anjar,  4 ,"  59,056 ",  808 ,PHYSICAL
Jul-18,F104123,Uttar Pradesh,Deoria,Babhani,  11 ,"  121,227 ","  1,828 ",PHYSICAL
Jul-18,F104830,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104045,Madhya Pradesh,Dhar,Dhar,  33 ,"  533,574 ","  17,202 ",PHYSICAL
Jul-18,F164327,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104758,Karnataka,Kolar,Kolar,  25 ,"  143,770 ","  3,148 ",PHYSICAL
Jul-18,F100974,Gujarat,Panch Mahals,Halol,  4 ,"  44,100 ",  542 ,PHYSICAL
Jul-18,F166246,Tamil Nadu,Tirunelveli,Palayamkottai,  25 ,"  323,952 ","  5,546 ",PHYSICAL
Jul-18,F104807,Kerala,Malappuram,Ernad,  5 ,"  26,704 ",  326 ,PHYSICAL
Jul-18,F104471,Tamil Nadu,Madurai,Madurai South,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104060,Kerala,Malappuram,Ponani,  1 ,"  14,072 ",  71 ,PHYSICAL
Jul-18,F104560,Telangana,K.V.Rangareddy,Rangareddy,  4 ,"  42,622 ",  556 ,PHYSICAL
Jul-18,F104419,Tamil Nadu,Theni,Uthamapalayam,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F165563,Andhra Pradesh,Chittoor,Chinnagottigallu Mandal,  8 ,"  28,007 ",  782 ,PHYSICAL
Jul-18,F168222,Madhya Pradesh,Ratlam,Ratlam,  3 ,"  12,077 ",  162 ,PHYSICAL
Jul-18,F103435,Kerala,Kozhikode,Kozhikode,  13 ,"  109,948 ","  1,724 ",PHYSICAL
Jul-18,F104583,Tamil Nadu,Coimbatore,Coimbatore North,  20 ,"  147,588 ","  2,560 ",PHYSICAL
Jul-18,F103649,Telangana,Karim Nagar,Arepalli,  6 ,"  110,303 ","  1,597 ",PHYSICAL
Jul-18,F104801,Madhya Pradesh,Ujjain,Ujjain,  20 ,"  476,875 ","  10,883 ",PHYSICAL
Jul-18,F104608,Madhya Pradesh,Dhar,Dhar,  5 ,"  43,337 ","  1,190 ",PHYSICAL
Jul-18,F104316,Kerala,Thrissur,Kodungallur,  1 ,"  10,374 ",  37 ,PHYSICAL
Jul-18,F103883,Tamil Nadu,Salem,Salem,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F164625,Kerala,Thiruvananthapuram,Chirayinkeezhu,  2 ,"  23,046 ",  293 ,PHYSICAL
Jul-18,F168260,Madhya Pradesh,Indore,Indore,  11 ,"  123,763 ","  3,955 ",PHYSICAL
Jul-18,F104517,Karnataka,Mandya,Mandya,  35 ,"  1,764,907 ","  28,528 ",PHYSICAL
Jul-18,F103533,Maharashtra,Sangli,Miraj,  2 ,"  21,030 ",  461 ,PHYSICAL
Jul-18,F104647,Karnataka,Mandya,Pandavapura,  2 ,"  12,411 ",  171 ,PHYSICAL
Jul-18,F103806,Karnataka,Shimoga,Tirthahalli,  -   ,  -   ,  10 ,PHYSICAL
Jul-18,F103425,Karnataka,Chitradurga,Chitradurga,  1 ,"  39,374 ",  787 ,PHYSICAL
Jul-18,F104490,Tamil Nadu,Erode,Erode,  11 ,"  40,297 ",  614 ,PHYSICAL
Jul-18,F164619,Karnataka,Bangalore,Bangalore North,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104678,Karnataka,Bangalore Rural,Doddaballapura,  12 ,"  85,313 ","  1,323 ",PHYSICAL
Jul-18,F104794,Tamil Nadu,Tirunelveli,Palayamkottai,  2 ,  -   ,  50 ,PHYSICAL
Jul-18,F103340,Andhra Pradesh,Ananthapur,Gooty,  10 ,"  170,330 ","  3,853 ",PHYSICAL
Jul-18,F167019,Madhya Pradesh,Chhindwara,Chhindwara,  24 ,"  432,283 ","  14,160 ",PHYSICAL
Jul-18,F103717,Tamil Nadu,Sivaganga,Tirupattur,  16 ,"  204,080 ","  3,954 ",PHYSICAL
Jul-18,F104574,Karnataka,Kolar,Gauribidanur,  25 ,"  263,400 ","  5,870 ",PHYSICAL
Jul-18,F103650,Karnataka,Chickmagalur,Chikmagalur,  13 ,"  82,591 ","  2,354 ",PHYSICAL
Jul-18,F103952,Madhya Pradesh,Indore,Indore,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103400,Karnataka,Kolar,Malur,  44 ,"  593,853 ","  11,832 ",PHYSICAL
Jul-18,F104826,Kerala,Kannur,Taliparamba,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103339,Andhra Pradesh,Ananthapur,Dharmavaram,  1 ,"  1,027 ",  31 ,PHYSICAL
Jul-18,F103760,Tamil Nadu,Coimbatore,Mettupalayam,  2 ,"  7,271 ",  216 ,PHYSICAL
Jul-18,F104355,Maharashtra,Wardha,Wardha,  10 ,"  271,926 ","  6,049 ",PHYSICAL
Jul-18,F165558,Andhra Pradesh,Cuddapah,Cuddapah,  10 ,"  574,241 ","  12,825 ",PHYSICAL
Jul-18,F103788,Karnataka,Kolar,Bangarapet,  40 ,"  690,645 ","  13,958 ",PHYSICAL
Jul-18,F104429,Madhya Pradesh,Barwani,Anjad,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104247,Andhra Pradesh,Ananthapur,Rayadurg,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103624,Karnataka,Mysore,Mysore,  1 ,"  11,116 ",  37 ,PHYSICAL
Jul-18,F104861,Madhya Pradesh,Gwalior,Gwalior,  2 ,"  21,672 ",  262 ,PHYSICAL
Jul-18,F103295,Karnataka,Hassan,Arkalgud,  4 ,"  33,171 ",  644 ,PHYSICAL
Jul-18,F104241,Tamil Nadu,Thanjavur,Kumbakonam,  1 ,"  171,107 ","  3,465 ",PHYSICAL
Jul-18,F104041,Andhra Pradesh,Nellore,Tada,  11 ,"  256,987 ","  5,835 ",PHYSICAL
Jul-18,F168324,Madhya Pradesh,Guna,Guna,  9 ,"  153,764 ","  3,765 ",PHYSICAL
Jul-18,F103968,Telangana,Nalgonda,Nalgonda,  10 ,"  258,608 ","  4,298 ",PHYSICAL
Jul-18,F104808,Madhya Pradesh,Ratlam,Jaora,  4 ,"  37,972 ",  962 ,PHYSICAL
Jul-18,F104835,Madhya Pradesh,Bhopal,Huzur,  22 ,"  751,157 ","  18,573 ",PHYSICAL
Jul-18,F104457,Maharashtra,Amravati,Achalpur City,  1 ,"  10,127 ",  28 ,PHYSICAL
Jul-18,F104717,Kerala,Malappuram,Ernad,  4 ,"  52,472 ",  682 ,PHYSICAL
Jul-18,F103886,Andhra Pradesh,Chittoor,Kanipakam,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103737,Andhra Pradesh,Kurnool,Kurnool,  2 ,"  146,564 ","  3,231 ",PHYSICAL
Jul-18,F104626,Madhya Pradesh,Bhind,Gohad,  2 ,"  21,173 ",  243 ,PHYSICAL
Jul-18,F103924,Telangana,Nizamabad,Banswada,  3 ,"  95,396 ","  1,959 ",PHYSICAL
Jul-18,F104258,Andhra Pradesh,Chittoor,Tirupati (Urban),  3 ,"  288,322 ","  5,360 ",PHYSICAL
Jul-18,F103577,Maharashtra,Sangli,Khanapur,  2 ,"  21,030 ",  221 ,PHYSICAL
Jul-18,F100035,Goa,South Goa,Mormugao,  1 ,  652 ,  58 ,PHYSICAL
Jul-18,F103377,Karnataka,Kolar,Bangarapet,  19 ,"  73,470 ","  1,869 ",PHYSICAL
Jul-18,F104746,Karnataka,Chikkaballapur,Sidlghatta,  4 ,"  47,521 ","  1,442 ",PHYSICAL
Jul-18,F104128,Telangana,Mahabub Nagar,Baswaipalli,  2 ,"  1,679 ",  53 ,PHYSICAL
Jul-18,F103231,Karnataka,Tumkur,Chikkanayakanahlli,  26 ,"  544,380 ","  10,401 ",PHYSICAL
Jul-18,F104828,Karnataka,Bangalore,Bangalore South,  6 ,"  111,891 ","  1,573 ",PHYSICAL
Jul-18,F104656,Maharashtra,Akola,Akola,  11 ,"  347,321 ","  6,992 ",PHYSICAL
Jul-18,F103057,Goa,North Goa,Panaji,  18 ,"  90,596 ","  2,018 ",PHYSICAL
Jul-18,F104263,Madhya Pradesh,Dhar,Dhar,  1 ,"  10,600 ",  19 ,PHYSICAL
Jul-18,F103791,Karnataka,Ramanagar,Magadi,  5 ,"  74,712 ","  1,628 ",PHYSICAL
Jul-18,F103842,Andhra Pradesh,Ananthapur,Tadipatri,  1 ,"  18,602 ",  314 ,PHYSICAL
Jul-18,F104271,Tamil Nadu,Erode,Erode,  17 ,"  102,232 ","  1,910 ",PHYSICAL
Jul-18,F104109,Andhra Pradesh,Nellore,Venkatachalam,  3 ,"  14,570 ",  415 ,PHYSICAL
Jul-18,F160113,Karnataka,Bangalore,Bangalore South,  5 ,"  269,700 ","  3,896 ",PHYSICAL
Jul-18,F104840,Karnataka,Bangalore,Anekal,  3 ,"  33,075 ",  346 ,PHYSICAL
Jul-18,F103373,Karnataka,Tumkur,Tumkur,  1 ,"  10,050 ",  151 ,PHYSICAL
Jul-18,F103428,Karnataka,Tumkur,Kunigal,  5 ,"  26,336 ",  430 ,PHYSICAL
Jul-18,F161011,Karnataka,Chikkaballapur,Gauribidanur,  6 ,"  149,005 ","  3,877 ",PHYSICAL
Jul-18,F103453,Karnataka,Chamrajnagar,Yelandur,  2 ,"  5,875 ",  122 ,PHYSICAL
Jul-18,F100037,Goa,South Goa,Salcete,  7 ,"  72,088 ","  1,016 ",PHYSICAL
Jul-18,F103888,Karnataka,Chitradurga,Hosadurga,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104863,Madhya Pradesh,Dhar,Dhar,  3 ,"  31,688 ","  2,217 ",PHYSICAL
Jul-18,F104756,Karnataka,Tumkur,C.n.halli,  2 ,"  4,494 ",  114 ,PHYSICAL
Jul-18,F104577,Maharashtra,Ratnagiri,Chiplun,  5 ,"  44,748 ",  620 ,PHYSICAL
Jul-18,F103878,Madhya Pradesh,Dewas,Dewas,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103385,Karnataka,Shimoga,Shimoga,  -   ,  -   ,  45 ,PHYSICAL
Jul-18,F104739,Kerala,Kannur,Taliparamba,  3 ,"  32,113 ",  455 ,PHYSICAL
Jul-18,F104653,Karnataka,Kolar,Chickballapur,  1 ,"  10,500 ",  23 ,PHYSICAL
Jul-18,F104299,Pondicherry,Karaikal,Dharmapuram,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104444,Tamil Nadu,Tiruvarur,Mannargudi,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104156,Telangana,Khammam,Kothagudem,  1 ,"  1,198 ",  24 ,PHYSICAL
Jul-18,F103731,Tamil Nadu,Madurai,Madurai South,  1 ,"  27,000 ",  825 ,PHYSICAL
Jul-18,F103512,Karnataka,Bijapur(KAR),Bijapur,  1 ,"  2,931 ",  129 ,PHYSICAL
Jul-18,F104286,Telangana,Mahabub Nagar,Stn. Jadcherla,  3 ,"  15,833 ",  252 ,PHYSICAL
Jul-18,F104136,Andhra Pradesh,Prakasam,Kanigiri,  31 ,"  927,073 ","  24,221 ",PHYSICAL
Jul-18,F167219,Andhra Pradesh,East Godavari,Kakinada (Urban),  4 ,"  40,670 ",  674 ,PHYSICAL
Jul-18,F104519,Karnataka,Mysore,K R Nagar,  1 ,  -   ,  -   ,PHYSICAL
Jul-18,F104815,Madhya Pradesh,Vidisha,Ahmedpur,  3 ,"  32,500 ",  467 ,PHYSICAL
Jul-18,F104755,Maharashtra,Sangli,Miraj,  108 ,"  1,189,570 ","  27,791 ",PHYSICAL
Jul-18,F103966,Maharashtra,Solapur,Mangalvedha,  -   ,  -   ,  45 ,PHYSICAL
Jul-18,F104825,Karnataka,Chamrajnagar,Kollegal,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104681,Andhra Pradesh,Krishna,Vijayawada (Urban),  8 ,"  74,705 ","  1,142 ",PHYSICAL
Jul-18,F103690,Kerala,Kasargod,Hosdurg,  1 ,"  5,439 ",  120 ,PHYSICAL
Jul-18,F104667,Madhya Pradesh,Dhar,Sardarpur,  -   ,  -   ,  45 ,PHYSICAL
Jul-18,F103472,Andhra Pradesh,Ananthapur,Anantapur,  2 ,"  11,593 ",  249 ,PHYSICAL
Jul-18,F104836,Tamil Nadu,Dharmapuri,Dharmapuri,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103929,Tamil Nadu,Ramanathapuram,Rameswaram,  10 ,"  13,046 ",  379 ,PHYSICAL
Jul-18,F103524,Karnataka,Chickmagalur,Koppa,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104742,Andhra Pradesh,Prakasam,Ongole,  1 ,  860 ,  29 ,PHYSICAL
Jul-18,F104298,Madhya Pradesh,Morena,Morena,  42 ,"  535,617 ","  12,869 ",PHYSICAL
Jul-18,F168491,Gujarat,Junagadh,Keshod,  7 ,"  75,262 ","  1,815 ",PHYSICAL
Jul-18,F103561,Karnataka,Bidar,Humnabad,  12 ,"  1,389 ",  53 ,PHYSICAL
Jul-18,F103391,Andhra Pradesh,Ananthapur,Anantapur,  3 ,"  3,290 ",  164 ,PHYSICAL
Jul-18,F104046,Madhya Pradesh,Dewas,Khategaon,  1 ,"  10,000 ",  20 ,PHYSICAL
Jul-18,F104439,Madhya Pradesh,Shivpuri,Shivpuri,  43 ,"  1,269,227 ","  30,958 ",PHYSICAL
Jul-18,F103411,Karnataka,Kolar,Bagepalli,  3 ,"  59,514 ","  1,152 ",PHYSICAL
Jul-18,F103380,Karnataka,Uttara Kannada,Kumta,  14 ,"  35,901 ",  697 ,PHYSICAL
Jul-18,F168654,Karnataka,Dharwad,Kundgol,  2 ,"  3,222 ",  154 ,PHYSICAL
Jul-18,F104862,Kerala,Thiruvananthapuram,Thiruvananthapuram,  5 ,"  52,059 ",  790 ,PHYSICAL
Jul-18,F104802,Maharashtra,Akola,Akola,  2 ,"  15,490 ",  112 ,PHYSICAL
Jul-18,F103525,Andhra Pradesh,Kurnool,Kurnool,  2 ,"  31,679 ",  914 ,PHYSICAL
Jul-18,F103779,Karnataka,Ramanagar,Ramanagara,  1 ,"  1,280 ",  41 ,PHYSICAL
Jul-18,F168657,Andhra Pradesh,Guntur,Sattenapalle,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F167894,Gujarat,Valsad,Pardi,  -   ,  -   ,  30 ,PHYSICAL
Jul-18,F104176,Andhra Pradesh,Chittoor,Tirupati (Urban),  8 ,"  430,838 ","  10,991 ",PHYSICAL
Jul-18,F104832,Karnataka,Bangalore,Bangalore South,  5 ,"  52,563 ",  640 ,PHYSICAL
Jul-18,F104854,Karnataka,Bangalore,Bangalore North,  2 ,"  89,900 ","  1,199 ",PHYSICAL
Jul-18,F104643,Kerala,Malappuram,Ernad,  4 ,"  53,159 ",  877 ,PHYSICAL
Jul-18,F103633,Karnataka,Raichur,Deodurga,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103451,Andhra Pradesh,Prakasam,Kandukur,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103208,Karnataka,Kolar,Chintamani,  24 ,"  50,122 ","  1,207 ",PHYSICAL
Jul-18,F104849,Madhya Pradesh,Guna,Guna,  10 ,"  65,011 ","  1,545 ",PHYSICAL
Jul-18,F168641,Karnataka,Chikkaballapur,Gauribidanur,  2 ,"  7,084 ",  106 ,PHYSICAL
Jul-18,F103470,Andhra Pradesh,Ananthapur,Anantapur,  2 ,"  12,146 ",  93 ,PHYSICAL
Jul-18,F103675,Karnataka,Bellary,Siruguppa,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104838,Maharashtra,Amravati,Amravati,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104730,Kerala,Malappuram,Ponnani,  1 ,"  10,505 ",  43 ,PHYSICAL
Jul-18,F167896,Gujarat,Valsad,Pardi,  2 ,"  15,564 ",  103 ,PHYSICAL
Jul-18,F104144,Andhra Pradesh,Cuddapah,Proddatur,  8 ,"  109,900 ","  2,553 ",PHYSICAL
Jul-18,F165408,Gujarat,Surat,Palsana,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103405,Andhra Pradesh,Prakasam,Ongole,  31 ,"  760,336 ","  19,127 ",PHYSICAL
Jul-18,F104025,Tamil Nadu,Cuddalore,Tittakudi,  1 ,"  10,543 ",  11 ,PHYSICAL
Jul-18,F104468,Karnataka,Bangalore Rural,Doddaballapura,  2 ,"  16,153 ",  131 ,PHYSICAL
Jul-18,F103424,Karnataka,Uttara Kannada,Sirsi,  14 ,"  139,305 ","  4,553 ",PHYSICAL
Jul-18,F101031,Gujarat,Kachchh,Mundra,  1 ,"  5,109 ",  122 ,PHYSICAL
Jul-18,F104607,Andhra Pradesh,Guntur,Chilakaluripet,  2 ,"  102,208 ","  1,423 ",PHYSICAL
Jul-18,F104407,Tamil Nadu,Salem,Mettur,  5 ,"  19,360 ",  306 ,PHYSICAL
Jul-18,F103669,Karnataka,Uttara Kannada,Bhatkal,  31 ,"  452,335 ","  8,430 ",PHYSICAL
Jul-18,F166126,Maharashtra,Yavatmal,Yavatmal,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103593,Andhra Pradesh,Krishna,Bapulapadu,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F168555,Madhya Pradesh,Sehore,Budhni,  1 ,"  11,200 ",  28 ,PHYSICAL
Jul-18,F104763,Kerala,Malappuram,Tirur,  2 ,"  42,242 ",  640 ,PHYSICAL
Jul-18,F104781,Maharashtra,Gondia,Sadak Arjuni,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103473,Andhra Pradesh,Chittoor,Madanapalle,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103201,Karnataka,Mysore,T Narasipura,  1 ,"  6,352 ",  96 ,PHYSICAL
Jul-18,F104842,Tamil Nadu,Cuddalore,Cuddalore,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F168192,Chattisgarh,Durg,Durg,  1 ,"  13,250 ",  49 ,PHYSICAL
Jul-18,F101034,Gujarat,Ahmedabad,Ahmadabad City,  1 ,"  7,257 ",  119 ,PHYSICAL
Jul-18,F103934,Telangana,Nalgonda,Nalgonda,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F101013,Gujarat,Rajkot,Rajkot,  25 ,"  681,954 ","  22,304 ",PHYSICAL
Jul-18,F103671,Kerala,Kollam,Kottarakkara,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F166812,Tamil Nadu,Kanchipuram,Tambaram,  1 ,  -   ,  15 ,PHYSICAL
Jul-18,F104571,Tamil Nadu,Kanyakumari,Kalkulam,  4 ,"  25,206 ",  304 ,PHYSICAL
Jul-18,F104068,Madhya Pradesh,Dhar,Dhar,  1 ,"  14,398 ",  193 ,PHYSICAL
Jul-18,F104501,Andhra Pradesh,Guntur,Krosuru,  -   ,  -   ,  10 ,PHYSICAL
Jul-18,F103480,Karnataka,Tumkur,Sira,  3 ,"  32,230 ",  508 ,PHYSICAL
Jul-18,F103195,Karnataka,Tumkur,Gubbi,  4 ,"  3,150 ",  67 ,PHYSICAL
Jul-18,F104135,Tamil Nadu,Salem,Omalur,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104446,Andhra Pradesh,Srikakulam,Santabommali Mandal,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F164618,Karnataka,Mysore,Nanjangud,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104783,Maharashtra,Akola,Akola,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104491,Tamil Nadu,Ramanathapuram,Ramanathapuram,  30 ,"  92,564 ","  2,408 ",PHYSICAL
Jul-18,F103833,Karnataka,Dakshina Kannada,Mangalore,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103357,Karnataka,Dakshina Kannada,Mangalore,  1 ,  738 ,  11 ,PHYSICAL
Jul-18,F138681,Karnataka,Kolar,Bagepalli,  2 ,"  170,358 ","  4,097 ",PHYSICAL
Jul-18,F103547,Maharashtra,Sangli,Miraj,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F104727,Andhra Pradesh,West Godavari,Eluru,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F103570,Andhra Pradesh,Chittoor,Palamaner,  1 ,  -   ,  -   ,PHYSICAL
Jul-18,F167094,Madhya Pradesh,Bhopal,Huzur,  2 ,"  10,003 ",  20 ,PHYSICAL
Jul-18,F104522,Telangana,Hyderabad,Hyd,  1 ,  -   ,  -   ,PHYSICAL
Jul-18,F104168,Telangana,Nizamabad,Kamareddy,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F168651,Karnataka,Tumkur,Madhugiri,  6 ,"  387,075 ","  9,398 ",PHYSICAL
Jul-18,F103325,Karnataka,Chickmagalur,Kadur,  1 ,  668 ,  30 ,PHYSICAL
Jul-18,F103523,Kerala,Kasargod,Kasaragod,  -   ,  -   ,  -   ,PHYSICAL
Jul-18,F167953,Madhya Pradesh,Hoshangabad,Hoshangabad,  4 ,"  22,810 ",  254 ,PHYSICAL
Jul-18,F168355,Madhya Pradesh,Guna,Raghogarh,  1 ,"  10,059 ",  121 ,PHYSICAL
Jul-18,F104133,Telangana,Mahabub Nagar,Addakal,  -   ,  -   ,  -   ,PHYSICAL
