Month,franchiseId,State,District ,Town,totalRf,totalSales,totalEarnings,Type
Jul-18,F103930,Madhya Pradesh,Ujjain,Ujjain,  82 ,"  3,287,675 ","  8,310 ",DIGITAL
Jul-18,F103936,Maharashtra,Solapur,Malshiras,  33 ,"  4,393,196 ","  9,920 ",DIGITAL
Jul-18,F101027,Gujarat,Bharuch,Anklesvar,  11 ,"  9,067,801 ","  18,314 ",DIGITAL
Jul-18,F167757,Gujarat,Anjar,Anjar,  4 ,"  6,913,407 ","  13,823 ",DIGITAL
Jul-18,F104123,Uttar Pradesh,Deoria,Babhani,  83 ,"  14,002,664 ","  31,623 ",DIGITAL
Jul-18,F104830,Madhya Pradesh,Bhopal,Huzur,  3 ,"  660,093 ","  1,322 ",DIGITAL
Jul-18,F104045,Madhya Pradesh,Dhar,Dhar,  59 ,"  14,433,036 ","  29,327 ",DIGITAL
Jul-18,F164327,Madhya Pradesh,Bhopal,Huzur,  2 ,"  1,003,131 ","  2,006 ",DIGITAL
Jul-18,F104758,Karnataka,Kolar,Kolar,  23 ,"  2,422,238 ","  5,476 ",DIGITAL
Jul-18,F100974,Gujarat,Panch Mahals,Halol,  13 ,"  5,506,587 ","  11,094 ",DIGITAL
Jul-18,F166246,Tamil Nadu,Tirunelveli,Palayamkottai,  37 ,"  3,204,587 ","  7,409 ",DIGITAL
Jul-18,F104807,Kerala,Malappuram,Ernad,  39 ,"  6,354,591 ","  14,694 ",DIGITAL
Jul-18,F104471,Tamil Nadu,Madurai,Madurai South,  4 ,"  12,660 ",  25 ,DIGITAL
Jul-18,F104060,Kerala,Malappuram,Ponani,  3 ,"  752,442 ","  1,516 ",DIGITAL
Jul-18,F104560,Telangana,K.V.Rangareddy,Rangareddy,  28 ,"  13,293,207 ","  28,224 ",DIGITAL
Jul-18,F104419,Tamil Nadu,Theni,Uthamapalayam,  19 ,"  374,207 ","  1,119 ",DIGITAL
Jul-18,F165563,Andhra Pradesh,Chittoor,Chinnagottigallu Mandal,  16 ,"  570,912 ","  1,904 ",DIGITAL
Jul-18,F168222,Madhya Pradesh,Ratlam,Ratlam,  5 ,"  1,139,081 ","  2,289 ",DIGITAL
Jul-18,F103435,Kerala,Kozhikode,Kozhikode,  75 ,"  9,513,242 ","  24,282 ",DIGITAL
Jul-18,F104583,Tamil Nadu,Coimbatore,Coimbatore North,  46 ,"  10,342,913 ","  21,519 ",DIGITAL
Jul-18,F103649,Telangana,Karim Nagar,Arepalli,  41 ,"  747,591 ","  2,596 ",DIGITAL
Jul-18,F104801,Madhya Pradesh,Ujjain,Ujjain,  4 ,"  215,486 ",  507 ,DIGITAL
Jul-18,F104608,Madhya Pradesh,Dhar,Dhar,  24 ,"  6,694,650 ","  13,444 ",DIGITAL
Jul-18,F104316,Kerala,Thrissur,Kodungallur,  4 ,"  2,778,519 ","  5,590 ",DIGITAL
Jul-18,F103883,Tamil Nadu,Salem,Salem,  4 ,"  105,469 ",  215 ,DIGITAL
Jul-18,F164625,Kerala,Thiruvananthapuram,Chirayinkeezhu,  45 ,"  2,356,825 ","  6,876 ",DIGITAL
Jul-18,F168260,Madhya Pradesh,Indore,Indore,  9 ,"  7,063,847 ","  14,136 ",DIGITAL
Jul-18,F104517,Karnataka,Mandya,Mandya,  28 ,"  1,584,773 ","  4,106 ",DIGITAL
Jul-18,F103533,Maharashtra,Sangli,Miraj,  46 ,"  2,764,468 ","  8,474 ",DIGITAL
Jul-18,F104647,Karnataka,Mandya,Pandavapura,  26 ,"  371,847 ",  805 ,DIGITAL
Jul-18,F103806,Karnataka,Shimoga,Tirthahalli,  6 ,"  13,759 ",  64 ,DIGITAL
Jul-18,F103425,Karnataka,Chitradurga,Chitradurga,  11 ,"  254,337 ",  675 ,DIGITAL
Jul-18,F104490,Tamil Nadu,Erode,Erode,  13 ,"  3,291,171 ","  6,822 ",DIGITAL
Jul-18,F164619,Karnataka,Bangalore,Bangalore North,  4 ,"  40,700 ",  81 ,DIGITAL
Jul-18,F104678,Karnataka,Bangalore Rural,Doddaballapura,  33 ,"  2,496,526 ","  5,756 ",DIGITAL
Jul-18,F104794,Tamil Nadu,Tirunelveli,Palayamkottai,  14 ,"  218,983 ",  470 ,DIGITAL
Jul-18,F103340,Andhra Pradesh,Ananthapur,Gooty,  54 ,"  8,876,701 ","  18,848 ",DIGITAL
Jul-18,F167019,Madhya Pradesh,Chhindwara,Chhindwara,  16 ,"  5,486,995 ","  11,011 ",DIGITAL
Jul-18,F103717,Tamil Nadu,Sivaganga,Tirupattur,  46 ,"  587,440 ","  2,777 ",DIGITAL
Jul-18,F104574,Karnataka,Kolar,Gauribidanur,  17 ,"  199,095 ",  509 ,DIGITAL
Jul-18,F103650,Karnataka,Chickmagalur,Chikmagalur,  21 ,"  110,925 ",  474 ,DIGITAL
Jul-18,F103952,Madhya Pradesh,Indore,Indore,  13 ,"  331,203 ","  1,095 ",DIGITAL
Jul-18,F103400,Karnataka,Kolar,Malur,  26 ,"  6,063,798 ","  13,615 ",DIGITAL
Jul-18,F104826,Kerala,Kannur,Taliparamba,  15 ,"  335,124 ","  1,043 ",DIGITAL
Jul-18,F103339,Andhra Pradesh,Ananthapur,Dharmavaram,  24 ,"  771,429 ","  3,448 ",DIGITAL
Jul-18,F103760,Tamil Nadu,Coimbatore,Mettupalayam,  6 ,"  26,363 ",  106 ,DIGITAL
Jul-18,F104355,Maharashtra,Wardha,Wardha,  86 ,"  1,350,343 ","  4,738 ",DIGITAL
Jul-18,F165558,Andhra Pradesh,Cuddapah,Cuddapah,  11 ,"  1,366,126 ","  2,819 ",DIGITAL
Jul-18,F103788,Karnataka,Kolar,Bangarapet,  36 ,"  628,338 ","  2,785 ",DIGITAL
Jul-18,F104429,Madhya Pradesh,Barwani,Anjad,  2 ,  645 ,  1 ,DIGITAL
Jul-18,F104247,Andhra Pradesh,Ananthapur,Rayadurg,  14 ,"  149,980 ",  606 ,DIGITAL
Jul-18,F103624,Karnataka,Mysore,Mysore,  17 ,"  2,125,018 ","  5,013 ",DIGITAL
Jul-18,F104861,Madhya Pradesh,Gwalior,Gwalior,  5 ,"  8,903,462 ","  17,807 ",DIGITAL
Jul-18,F103295,Karnataka,Hassan,Arkalgud,  27 ,"  545,295 ","  2,181 ",DIGITAL
Jul-18,F104241,Tamil Nadu,Thanjavur,Kumbakonam,  1 ,"  35,746 ",  74 ,DIGITAL
Jul-18,F104041,Andhra Pradesh,Nellore,Tada,  34 ,"  17,939,520 ","  36,718 ",DIGITAL
Jul-18,F168324,Madhya Pradesh,Guna,Guna,  2 ,  48 ,  0 ,DIGITAL
Jul-18,F103968,Telangana,Nalgonda,Nalgonda,  17 ,"  1,566,664 ","  4,064 ",DIGITAL
Jul-18,F104808,Madhya Pradesh,Ratlam,Jaora,  7 ,"  8,298,730 ","  16,600 ",DIGITAL
Jul-18,F104835,Madhya Pradesh,Bhopal,Huzur,  15 ,"  9,181,639 ","  18,591 ",DIGITAL
Jul-18,F104457,Maharashtra,Amravati,Achalpur City,  2 ,"  1,645,778 ","  3,296 ",DIGITAL
Jul-18,F104717,Kerala,Malappuram,Ernad,  13 ,"  22,784,789 ","  45,872 ",DIGITAL
Jul-18,F103886,Andhra Pradesh,Chittoor,Kanipakam,  18 ,"  406,023 ","  1,481 ",DIGITAL
Jul-18,F103737,Andhra Pradesh,Kurnool,Kurnool,  6 ,"  68,821 ",  146 ,DIGITAL
Jul-18,F104626,Madhya Pradesh,Bhind,Gohad,  9 ,"  4,188,568 ","  8,573 ",DIGITAL
Jul-18,F103924,Telangana,Nizamabad,Banswada,  8 ,"  75,424 ",  331 ,DIGITAL
Jul-18,F104258,Andhra Pradesh,Chittoor,Tirupati (Urban),  7 ,"  1,786,877 ","  3,597 ",DIGITAL
Jul-18,F103577,Maharashtra,Sangli,Khanapur,  24 ,"  1,470,221 ","  3,764 ",DIGITAL
Jul-18,F100035,Goa,South Goa,Mormugao,  42 ,"  1,943,027 ","  6,949 ",DIGITAL
Jul-18,F103377,Karnataka,Kolar,Bangarapet,  76 ,"  1,406,239 ","  5,997 ",DIGITAL
Jul-18,F104746,Karnataka,Chikkaballapur,Sidlghatta,  18 ,"  540,218 ","  2,022 ",DIGITAL
Jul-18,F104128,Telangana,Mahabub Nagar,Baswaipalli,  16 ,"  226,801 ",  991 ,DIGITAL
Jul-18,F103231,Karnataka,Tumkur,Chikkanayakanahlli,  66 ,"  882,400 ","  4,192 ",DIGITAL
Jul-18,F104828,Karnataka,Bangalore,Bangalore South,  11 ,"  27,140,199 ","  54,429 ",DIGITAL
Jul-18,F104656,Maharashtra,Akola,Akola,  33 ,"  15,641,494 ","  32,722 ",DIGITAL
Jul-18,F103057,Goa,North Goa,Panaji,  80 ,"  5,135,482 ","  15,215 ",DIGITAL
Jul-18,F104263,Madhya Pradesh,Dhar,Dhar,  2 ,"  1,463,313 ","  2,984 ",DIGITAL
Jul-18,F103791,Karnataka,Ramanagar,Magadi,  60 ,"  1,215,223 ","  4,660 ",DIGITAL
Jul-18,F103842,Andhra Pradesh,Ananthapur,Tadipatri,  41 ,"  696,804 ","  2,420 ",DIGITAL
Jul-18,F104271,Tamil Nadu,Erode,Erode,  47 ,"  4,185,842 ","  8,993 ",DIGITAL
Jul-18,F104109,Andhra Pradesh,Nellore,Venkatachalam,  14 ,"  1,558,579 ","  3,491 ",DIGITAL
Jul-18,F160113,Karnataka,Bangalore,Bangalore South,  9 ,"  29,149,043 ","  58,308 ",DIGITAL
Jul-18,F104840,Karnataka,Bangalore,Anekal,  10 ,"  16,379,576 ","  32,774 ",DIGITAL
Jul-18,F103373,Karnataka,Tumkur,Tumkur,  2 ,  459 ,  2 ,DIGITAL
Jul-18,F103428,Karnataka,Tumkur,Kunigal,  50 ,"  1,054,997 ","  4,202 ",DIGITAL
Jul-18,F161011,Karnataka,Chikkaballapur,Gauribidanur,  4 ,"  3,245 ",  9 ,DIGITAL
Jul-18,F103453,Karnataka,Chamrajnagar,Yelandur,  9 ,"  135,580 ",  668 ,DIGITAL
Jul-18,F100037,Goa,South Goa,Salcete,  54 ,"  7,345,546 ","  18,726 ",DIGITAL
Jul-18,F103888,Karnataka,Chitradurga,Hosadurga,  3 ,"  38,649 ",  179 ,DIGITAL
Jul-18,F104863,Madhya Pradesh,Dhar,Dhar,  7 ,"  3,074,414 ","  6,169 ",DIGITAL
Jul-18,F104756,Karnataka,Tumkur,C.n.halli,  20 ,"  258,799 ","  1,168 ",DIGITAL
Jul-18,F104577,Maharashtra,Ratnagiri,Chiplun,  31 ,"  7,488,965 ","  15,546 ",DIGITAL
Jul-18,F103878,Madhya Pradesh,Dewas,Dewas,  54 ,"  670,875 ","  3,085 ",DIGITAL
Jul-18,F103385,Karnataka,Shimoga,Shimoga,  58 ,"  1,108,548 ","  4,824 ",DIGITAL
Jul-18,F104739,Kerala,Kannur,Taliparamba,  36 ,"  3,727,233 ","  9,342 ",DIGITAL
Jul-18,F104653,Karnataka,Kolar,Chickballapur,  4 ,"  1,168,375 ","  2,343 ",DIGITAL
Jul-18,F104299,Pondicherry,Karaikal,Dharmapuram,  1 ,"  16,291 ",  78 ,DIGITAL
Jul-18,F104444,Tamil Nadu,Tiruvarur,Mannargudi,  2 ,"  25,062 ",  50 ,DIGITAL
Jul-18,F104156,Telangana,Khammam,Kothagudem,  4 ,"  115,130 ",  338 ,DIGITAL
Jul-18,F103731,Tamil Nadu,Madurai,Madurai South,  10 ,"  128,595 ",  475 ,DIGITAL
Jul-18,F103512,Karnataka,Bijapur(KAR),Bijapur,  68 ,"  878,589 ","  4,325 ",DIGITAL
Jul-18,F104286,Telangana,Mahabub Nagar,Stn. Jadcherla,  20 ,"  580,756 ","  1,780 ",DIGITAL
Jul-18,F104136,Andhra Pradesh,Prakasam,Kanigiri,  35 ,"  4,302,589 ","  9,917 ",DIGITAL
Jul-18,F167219,Andhra Pradesh,East Godavari,Kakinada (Urban),  11 ,"  941,717 ","  2,205 ",DIGITAL
Jul-18,F104519,Karnataka,Mysore,K R Nagar,  11 ,"  107,090 ",  494 ,DIGITAL
Jul-18,F104815,Madhya Pradesh,Vidisha,Ahmedpur,  27 ,"  2,539,480 ","  5,201 ",DIGITAL
Jul-18,F104755,Maharashtra,Sangli,Miraj,  63 ,"  1,806,236 ","  6,983 ",DIGITAL
Jul-18,F103966,Maharashtra,Solapur,Mangalvedha,  19 ,"  897,636 ","  2,033 ",DIGITAL
Jul-18,F104825,Karnataka,Chamrajnagar,Kollegal,  12 ,"  348,378 ","  1,610 ",DIGITAL
Jul-18,F104681,Andhra Pradesh,Krishna,Vijayawada (Urban),  25 ,"  3,041,782 ","  8,657 ",DIGITAL
Jul-18,F103690,Kerala,Kasargod,Hosdurg,  43 ,"  2,287,998 ","  6,934 ",DIGITAL
Jul-18,F104667,Madhya Pradesh,Dhar,Sardarpur,  2 ,"  194,610 ",  390 ,DIGITAL
Jul-18,F103472,Andhra Pradesh,Ananthapur,Anantapur,  42 ,"  1,373,015 ","  4,316 ",DIGITAL
Jul-18,F104836,Tamil Nadu,Dharmapuri,Dharmapuri,  1 ,  700 ,  1 ,DIGITAL
Jul-18,F103929,Tamil Nadu,Ramanathapuram,Rameswaram,  11 ,"  40,393 ",  200 ,DIGITAL
Jul-18,F103524,Karnataka,Chickmagalur,Koppa,  14 ,"  1,442,507 ","  4,606 ",DIGITAL
Jul-18,F104742,Andhra Pradesh,Prakasam,Ongole,  5 ,"  336,681 ",  737 ,DIGITAL
Jul-18,F104298,Madhya Pradesh,Morena,Morena,  25 ,"  5,885,158 ","  11,909 ",DIGITAL
Jul-18,F168491,Gujarat,Junagadh,Keshod,  7 ,"  5,900,610 ","  11,801 ",DIGITAL
Jul-18,F103561,Karnataka,Bidar,Humnabad,  33 ,"  766,103 ","  3,626 ",DIGITAL
Jul-18,F103391,Andhra Pradesh,Ananthapur,Anantapur,  43 ,"  556,502 ","  2,640 ",DIGITAL
Jul-18,F104046,Madhya Pradesh,Dewas,Khategaon,  14 ,"  1,145,214 ","  2,403 ",DIGITAL
Jul-18,F104439,Madhya Pradesh,Shivpuri,Shivpuri,  16 ,"  16,140,701 ","  32,609 ",DIGITAL
Jul-18,F103411,Karnataka,Kolar,Bagepalli,  12 ,"  1,423,762 ","  3,856 ",DIGITAL
Jul-18,F103380,Karnataka,Uttara Kannada,Kumta,  62 ,"  1,274,002 ","  6,312 ",DIGITAL
Jul-18,F168654,Karnataka,Dharwad,Kundgol,  3 ,"  9,981 ",  50 ,DIGITAL
Jul-18,F104862,Kerala,Thiruvananthapuram,Thiruvananthapuram,  11 ,"  11,717,473 ","  23,767 ",DIGITAL
Jul-18,F104802,Maharashtra,Akola,Akola,  12 ,"  4,126,580 ","  8,276 ",DIGITAL
Jul-18,F103525,Andhra Pradesh,Kurnool,Kurnool,  24 ,"  213,457 ","  1,026 ",DIGITAL
Jul-18,F103779,Karnataka,Ramanagar,Ramanagara,  6 ,"  127,603 ",  309 ,DIGITAL
Jul-18,F168657,Andhra Pradesh,Guntur,Sattenapalle,  10 ,"  105,438 ",  504 ,DIGITAL
Jul-18,F167894,Gujarat,Valsad,Pardi,  6 ,"  966,715 ","  1,931 ",DIGITAL
Jul-18,F104176,Andhra Pradesh,Chittoor,Tirupati (Urban),  11 ,"  1,479,435 ","  3,077 ",DIGITAL
Jul-18,F104832,Karnataka,Bangalore,Bangalore South,  6 ,"  18,686,051 ","  37,770 ",DIGITAL
Jul-18,F104854,Karnataka,Bangalore,Bangalore North,  6 ,"  3,561,675 ","  7,127 ",DIGITAL
Jul-18,F104643,Kerala,Malappuram,Ernad,  8 ,"  8,205,344 ","  16,639 ",DIGITAL
Jul-18,F103633,Karnataka,Raichur,Deodurga,  16 ,"  537,046 ","  2,635 ",DIGITAL
Jul-18,F103451,Andhra Pradesh,Prakasam,Kandukur,  2 ,"  131,132 ",  268 ,DIGITAL
Jul-18,F103208,Karnataka,Kolar,Chintamani,  27 ,"  254,280 ","  1,056 ",DIGITAL
Jul-18,F104849,Madhya Pradesh,Guna,Guna,  7 ,"  2,801,458 ","  5,667 ",DIGITAL
Jul-18,F168641,Karnataka,Chikkaballapur,Gauribidanur,  8 ,"  125,317 ",  446 ,DIGITAL
Jul-18,F103470,Andhra Pradesh,Ananthapur,Anantapur,  72 ,"  2,127,559 ","  6,290 ",DIGITAL
Jul-18,F103675,Karnataka,Bellary,Siruguppa,  2 ,"  174,140 ",  348 ,DIGITAL
Jul-18,F104838,Maharashtra,Amravati,Amravati,  3 ,"  59,660 ",  119 ,DIGITAL
Jul-18,F104730,Kerala,Malappuram,Ponnani,  11 ,"  5,369,691 ","  10,972 ",DIGITAL
Jul-18,F167896,Gujarat,Valsad,Pardi,  5 ,"  910,120 ","  1,819 ",DIGITAL
Jul-18,F104144,Andhra Pradesh,Cuddapah,Proddatur,  11 ,"  12,479,780 ","  24,988 ",DIGITAL
Jul-18,F165408,Gujarat,Surat,Palsana,  6 ,"  397,986 ",  801 ,DIGITAL
Jul-18,F103405,Andhra Pradesh,Prakasam,Ongole,  84 ,"  4,927,775 ","  13,114 ",DIGITAL
Jul-18,F104025,Tamil Nadu,Cuddalore,Tittakudi,  29 ,"  800,724 ","  1,904 ",DIGITAL
Jul-18,F104468,Karnataka,Bangalore Rural,Doddaballapura,  5 ,"  934,908 ","  2,118 ",DIGITAL
Jul-18,F103424,Karnataka,Uttara Kannada,Sirsi,  73 ,"  1,296,547 ","  6,149 ",DIGITAL
Jul-18,F101031,Gujarat,Kachchh,Mundra,  12 ,"  1,143,091 ","  2,613 ",DIGITAL
Jul-18,F104607,Andhra Pradesh,Guntur,Chilakaluripet,  11 ,"  879,184 ","  2,828 ",DIGITAL
Jul-18,F104407,Tamil Nadu,Salem,Mettur,  18 ,"  2,710,764 ","  5,622 ",DIGITAL
Jul-18,F103669,Karnataka,Uttara Kannada,Bhatkal,  60 ,"  704,289 ","  3,512 ",DIGITAL
Jul-18,F166126,Maharashtra,Yavatmal,Yavatmal,  1 ,"  34,900 ",  70 ,DIGITAL
Jul-18,F103593,Andhra Pradesh,Krishna,Bapulapadu,  4 ,"  93,800 ",  435 ,DIGITAL
Jul-18,F168555,Madhya Pradesh,Sehore,Budhni,  16 ,"  2,039,208 ","  4,440 ",DIGITAL
Jul-18,F104763,Kerala,Malappuram,Tirur,  11 ,"  3,629,085 ","  7,599 ",DIGITAL
Jul-18,F104781,Maharashtra,Gondia,Sadak Arjuni,  6 ,"  1,419 ",  6 ,DIGITAL
Jul-18,F103473,Andhra Pradesh,Chittoor,Madanapalle,  8 ,"  146,870 ",  341 ,DIGITAL
Jul-18,F103201,Karnataka,Mysore,T Narasipura,  1 ,"  317,298 ",  741 ,DIGITAL
Jul-18,F104842,Tamil Nadu,Cuddalore,Cuddalore,  8 ,"  131,028 ",  286 ,DIGITAL
Jul-18,F168192,Chattisgarh,Durg,Durg,  2 ,"  560,000 ","  1,120 ",DIGITAL
Jul-18,F101034,Gujarat,Ahmedabad,Ahmadabad City,  6 ,"  137,989 ",  361 ,DIGITAL
Jul-18,F103934,Telangana,Nalgonda,Nalgonda,  9 ,"  470,896 ","  1,123 ",DIGITAL
Jul-18,F101013,Gujarat,Rajkot,Rajkot,  14 ,"  1,157,522 ","  2,469 ",DIGITAL
Jul-18,F103671,Kerala,Kollam,Kottarakkara,  24 ,"  482,955 ","  2,300 ",DIGITAL
Jul-18,F166812,Tamil Nadu,Kanchipuram,Tambaram,  6 ,"  32,362 ",  78 ,DIGITAL
Jul-18,F104571,Tamil Nadu,Kanyakumari,Kalkulam,  7 ,"  715,835 ","  1,582 ",DIGITAL
Jul-18,F104068,Madhya Pradesh,Dhar,Dhar,  20 ,"  803,522 ","  1,957 ",DIGITAL
Jul-18,F104501,Andhra Pradesh,Guntur,Krosuru,  6 ,"  416,553 ","  1,046 ",DIGITAL
Jul-18,F103480,Karnataka,Tumkur,Sira,  59 ,"  978,984 ","  3,184 ",DIGITAL
Jul-18,F103195,Karnataka,Tumkur,Gubbi,  33 ,"  669,117 ","  2,347 ",DIGITAL
Jul-18,F104135,Tamil Nadu,Salem,Omalur,  7 ,"  38,279 ",  130 ,DIGITAL
Jul-18,F104446,Andhra Pradesh,Srikakulam,Santabommali Mandal,  18 ,"  841,088 ","  2,053 ",DIGITAL
Jul-18,F164618,Karnataka,Mysore,Nanjangud,  1 ,"  2,390 ",  5 ,DIGITAL
Jul-18,F104783,Maharashtra,Akola,Akola,  2 ,  900 ,  2 ,DIGITAL
Jul-18,F104491,Tamil Nadu,Ramanathapuram,Ramanathapuram,  28 ,"  450,563 ","  1,300 ",DIGITAL
Jul-18,F103833,Karnataka,Dakshina Kannada,Mangalore,  7 ,"  45,806 ",  225 ,DIGITAL
Jul-18,F103357,Karnataka,Dakshina Kannada,Mangalore,  9 ,"  1,196,404 ","  2,476 ",DIGITAL
Jul-18,F138681,Karnataka,Kolar,Bagepalli,  11 ,"  180,730 ",  443 ,DIGITAL
Jul-18,F103547,Maharashtra,Sangli,Miraj,  32 ,"  879,926 ","  3,259 ",DIGITAL
Jul-18,F104727,Andhra Pradesh,West Godavari,Eluru,  9 ,"  115,588 ",  337 ,DIGITAL
Jul-18,F103570,Andhra Pradesh,Chittoor,Palamaner,  5 ,"  273,708 ",  617 ,DIGITAL
Jul-18,F167094,Madhya Pradesh,Bhopal,Huzur,  2 ,"  198,050 ",  396 ,DIGITAL
Jul-18,F104522,Telangana,Hyderabad,Hyd,  7 ,"  214,977 ",  597 ,DIGITAL
Jul-18,F104168,Telangana,Nizamabad,Kamareddy,  2 ,"  15,000 ",  30 ,DIGITAL
Jul-18,F168651,Karnataka,Tumkur,Madhugiri,  4 ,"  27,000 ",  65 ,DIGITAL
Jul-18,F103325,Karnataka,Chickmagalur,Kadur,  5 ,"  22,168 ",  107 ,DIGITAL
Jul-18,F103523,Kerala,Kasargod,Kasaragod,  1 ,"  46,674 ",  197 ,DIGITAL
Jul-18,F167953,Madhya Pradesh,Hoshangabad,Hoshangabad,  17 ,"  1,711,207 ","  3,482 ",DIGITAL
Jul-18,F168355,Madhya Pradesh,Guna,Raghogarh,  1 ,"  1,103,439 ","  2,233 ",DIGITAL
Jul-18,F104133,Telangana,Mahabub Nagar,Addakal,  5 ,"  74,810 ",  358 ,DIGITAL
Jul-18,F160501,Gujarat,Rajkot,Wankaner,  8 ,"  14,550,440 ","  29,334 ",DIGITAL
Jul-18,F104617,Madhya Pradesh,Shivpuri,Shivpuri,  1 ,  -   ,  -   ,DIGITAL
Jul-18,F104114,Andhra Pradesh,Krishna,Vijayawada (Urban),  8 ,"  350,171 ",  785 ,DIGITAL
Jul-18,F103406,Karnataka,Kolar,Srinivasapura,  18 ,"  237,710 ","  1,068 ",DIGITAL
Jul-18,F104822,Maharashtra,Sangli,Khanapur,  3 ,"  4,608,693 ","  9,217 ",DIGITAL
Jul-18,F103786,Karnataka,Kodagu,Madikeri,  1 ,"  56,862 ",  275 ,DIGITAL
Jul-18,F103485,Karnataka,Hassan,Sakleshpur,  6 ,"  223,424 ",  742 ,DIGITAL
Jul-18,F103875,Madhya Pradesh,Hoshangabad,Hoshangabad,  9 ,"  38,660 ",  92 ,DIGITAL
Jul-18,F164030,Karnataka,Ramanagar,Ramanagara,  2 ,"  2,923,625 ","  5,847 ",DIGITAL
Jul-18,F165844,Andhra Pradesh,Nellore,Naidupeta,  21 ,"  604,053 ","  1,705 ",DIGITAL
Jul-18,F103851,Madhya Pradesh,Indore,Indore,  2 ,"  21,368 ",  77 ,DIGITAL
Jul-18,F166996,Madhya Pradesh,Shivpuri,Shivpuri,  1 ,"  312,550 ",  625 ,DIGITAL
Jul-18,F101032,Gujarat,Kachchh,Mundra,  4 ,"  537,075 ","  1,189 ",DIGITAL
Jul-18,F104813,Madhya Pradesh,Shivpuri,Shivpuri,  2 ,"  5,034,735 ","  10,073 ",DIGITAL
Jul-18,F104333,Karnataka,Mysore,Nanjangud,  10 ,"  88,965 ",  364 ,DIGITAL
Jul-18,F102811,Karnataka,Tumkur,Tumkur,  2 ,"  458,654 ","  1,005 ",DIGITAL
Jul-18,F101030,Gujarat,Ahmedabad,Sanand,  8 ,"  529,892 ","  1,139 ",DIGITAL
Jul-18,F164612,Telangana,Medak,Siddipet,  3 ,"  2,967,190 ","  5,964 ",DIGITAL
Jul-18,F168020,Gujarat,Valsad,Pardi,  2 ,"  6,183 ",  14 ,DIGITAL
Jul-18,F104591,Madhya Pradesh,Morena,Sabalgarh,  3 ,"  185,760 ",  390 ,DIGITAL
Jul-18,F165318,Tamil Nadu,Tirunelveli,Radhapuram,  21 ,"  351,885 ","  1,232 ",DIGITAL
Jul-18,F168269,Gujarat,Rajkot,Rajkot,  2 ,"  23,186 ",  50 ,DIGITAL
Jul-18,F103829,Maharashtra,Sangli,Miraj,  21 ,"  846,202 ","  2,296 ",DIGITAL
Jul-18,F166382,Madhya Pradesh,Guna,Guna,  7 ,"  17,240,022 ","  34,491 ",DIGITAL
Jul-18,F104078,Karnataka,Chickmagalur,Chikmagalur,  30 ,"  541,856 ","  2,095 ",DIGITAL
Jul-18,F103942,Tamil Nadu,Sivaganga,Karaikudi,  17 ,"  594,864 ","  2,823 ",DIGITAL
Jul-18,F104304,Karnataka,Kodagu,Somwarpet,  37 ,"  873,073 ","  3,327 ",DIGITAL
Jul-18,F103903,Kerala,Kasargod,Hosdurg,  3 ,"  7,854,910 ","  15,756 ",DIGITAL
Jul-18,F101012,Gujarat,Rajkot,Rajkot,  8 ,"  5,569,333 ","  11,782 ",DIGITAL
Jul-18,F104138,Madhya Pradesh,Dhar,Sardarpur,  17 ,"  164,390 ",  482 ,DIGITAL
Jul-18,F104827,Madhya Pradesh,Ratlam,Piploda,  4 ,"  4,492,005 ","  9,074 ",DIGITAL
Jul-18,F103360,Andhra Pradesh,Cuddapah,Proddatur,  2 ,"  23,251 ",  47 ,DIGITAL
Jul-18,F103436,Karnataka,Chickmagalur,Chikmagalur,  12 ,"  321,231 ","  1,421 ",DIGITAL
Jul-18,F168322,Gujarat,Rajkot,Rajkot,  6 ,"  4,755,053 ","  9,510 ",DIGITAL
Jul-18,F103058,Gujarat,Panch Mahals,Halol,  3 ,"  543,444 ","  1,087 ",DIGITAL
Jul-18,F104595,Karnataka,Kodagu,Madikeri,  22 ,"  285,106 ","  1,402 ",DIGITAL
Jul-18,F153473,Tamil Nadu,Tiruvarur,Koradacherry,  1 ,  -   ,  -   ,DIGITAL
Jul-18,F103953,Madhya Pradesh,Bhopal,Huzur,  19 ,"  841,671 ","  2,142 ",DIGITAL
Jul-18,F103653,Telangana,Nalgonda,Nalgonda,  19 ,"  429,664 ","  1,560 ",DIGITAL
Jul-18,F103496,Kerala,Kozhikode,Koyilandi,  23 ,"  306,853 ","  1,518 ",DIGITAL
Jul-18,F103858,Karnataka,Chamrajnagar,Kollegal,  6 ,"  143,792 ",  630 ,DIGITAL
Jul-18,F104720,Maharashtra,Ratnagiri,Ratnagiri,  26 ,"  268,140 ","  1,012 ",DIGITAL
Jul-18,F103252,Karnataka,Shimoga,Sorab,  10 ,"  245,234 ","  1,174 ",DIGITAL
Jul-18,F103659,Karnataka,Udupi,Kundapura,  19 ,"  288,983 ",  904 ,DIGITAL
Jul-18,F104440,Kerala,Kannur,Aniyaram,  1 ,"  5,184 ",  24 ,DIGITAL
Jul-18,F104450,Madhya Pradesh,Shivpuri,Narwar,  2 ,"  1,010 ",  2 ,DIGITAL
Jul-18,F104805,Tamil Nadu,Coimbatore,Tirupur,  3 ,"  19,239 ",  38 ,DIGITAL
Jul-18,F104777,Tamil Nadu,Tiruvannamalai,Tiruvannamalai,  5 ,"  100,661 ",  259 ,DIGITAL
Jul-18,F168012,Rajasthan,Dholpur,Bari,  1 ,"  72,600 ",  145 ,DIGITAL
